Order ID,Customer Name,Email,Phone,Address,City,State,Zip Code,Country,Product,Category,Quantity,Price per Unit,Total Price,Order Date
ORD-100887,Elizabeth Willis,oroth@yahoo.com,001-485-604-2633x448,48646 Hannah Land,Velasquezbury,Washington,42525,British Indian Ocean Territory (Chagos Archipelago),T-shirt,Clothing,2,479.39 USD,958.78 USD,2025-03-29
ORD-100888,Tammy Hodges,cordovadanielle@gmail.com,7016470780,816 Owens Keys,New Daniel,Massachusetts,79090,Northern Mariana Islands,Shampoo,Beauty,4,96.12 USD,384.48 USD,2025-01-09
ORD-100889,Diana Beck,glennevelyn@yahoo.com,098.955.6824,747 William Corners Apt. 310,North Katelynfort,South Carolina,37729,Northern Mariana Islands,Comics,Books,2,286.05 USD,572.10 USD,2025-04-08
ORD-100890,Mariah Copeland,christopherpetersen@yahoo.com,+1-452-875-7907x273,66513 Mark Mountain,Tanyachester,Oregon,13381,Mongolia,Fiction,Books,2,354.02 USD,708.04 USD,2025-04-29
ORD-100891,Alyssa Zamora,anthony07@yahoo.com,+1-351-965-5852x9072,426 Boyer Walk Suite 200,North Lisaside,Virginia,62689,United Kingdom,Blender,Home,5,336.04 USD,"1,680.20 USD",2025-05-07
ORD-100892,Amy Alexander,yhubbard@yahoo.com,001-194-877-4798x120,1265 John Neck,Clarkmouth,Oklahoma,23777,Monaco,Lipstick,Beauty,2,94.48 USD,188.96 USD,2025-05-05
ORD-100893,Theresa Gardner,vburnett@gmail.com,001-498-173-2036x20007,69726 Kelsey Fields,Kleinberg,Louisiana,41937,Canada,Perfume,Beauty,4,254.50 USD,"1,018.00 USD",2025-03-04
ORD-100894,Dwayne Powers,ecortez@gmail.com,277.092.0843x6443,65680 Michael Club Suite 178,West Jessicahaven,Oklahoma,24671,Spain,Vacuum Cleaner,Home,5,442.01 USD,"2,210.05 USD",2025-04-22
ORD-100895,Michael Delacruz PhD,pamela59@hotmail.com,6746779958,5076 Farmer River Suite 455,North Ronaldburgh,South Carolina,54537,Uzbekistan,Face Cream,Beauty,3,119.15 USD,357.45 USD,2025-04-16
ORD-100896,Diane Contreras,william87@yahoo.com,071-330-9269x360,69037 Mitchell Freeway,Harveyburgh,Wyoming,97668,Latvia,Smartwatch,Electronics,5,322.47 USD,"1,612.35 USD",2025-01-19
ORD-100897,Emily Perez,jhood@yahoo.com,961.693.7523,94924 Kristine Streets Suite 474,Thomasburgh,Kentucky,77363,Northern Mariana Islands,Fiction,Books,5,385.29 USD,"1,926.45 USD",2025-03-28
ORD-100898,Amanda Watts,lewispeter@hotmail.com,341-537-7589,97819 Autumn Manors Apt. 720,Elizabethport,California,32209,Bhutan,Perfume,Beauty,2,95.28 USD,190.56 USD,2025-01-21
ORD-100899,Jesse Coleman,aruiz@smith.biz,913.691.4046x7762,4160 Wilson Island,North Kylechester,North Carolina,24644,Guernsey,Jeans,Clothing,5,84.11 USD,420.55 USD,2025-03-11
ORD-100900,Stephanie Cook,michael07@taylor.biz,(857)287-6565x75937,319 Douglas Creek,New Reginald,Colorado,40232,Bolivia,Sneakers,Clothing,1,306.62 USD,306.62 USD,2025-04-10
ORD-100901,Jim Benjamin,cgordon@hotmail.com,001-676-959-1499x12567,8958 Tucker Drive,South Josephburgh,New York,70051,Liberia,Comics,Books,5,18.01 USD,90.05 USD,2025-03-13
ORD-100902,Laura Hamilton,scottrachel@lindsey-perry.biz,001-213-627-4345x608,2239 James Passage Apt. 941,New Christinashire,Rhode Island,22961,Ireland,Lipstick,Beauty,3,50.87 USD,152.61 USD,2025-01-25
ORD-100903,Gregory Reeves,jameslisa@robertson.info,001-906-532-7047x15557,379 Elizabeth Heights,Stephenmouth,North Dakota,48697,Lebanon,Biography,Books,1,330.56 USD,330.56 USD,2025-04-30
ORD-100904,Brittney Weber,bvasquez@gmail.com,227-560-4101x76334,46279 Scott Hollow,East Keith,Georgia,47466,Belarus,Face Cream,Beauty,1,77.84 USD,77.84 USD,2025-01-23
ORD-100905,Larry Cox,uevans@graves.info,251.151.5330x510,95441 Miller Courts Suite 065,Albertfurt,Tennessee,82956,Thailand,Face Cream,Beauty,4,71.83 USD,287.32 USD,2025-04-09
ORD-100906,Mark Osborne,john05@bowman-cooke.com,001-291-140-0117x01513,203 Richard Groves,Hunterside,Colorado,6923,Solomon Islands,Air Purifier,Home,1,104.95 USD,104.95 USD,2025-03-29
ORD-100907,Stephanie English,xdavidson@wells.info,27279767,03720 Jennifer Plaza,Brennanshire,Delaware,80002,French Southern Territories,Air Purifier,Home,4,413.34 USD,"1,653.36 USD",2025-04-05
ORD-100908,Sheryl Vargas,bensonalexa@clements-george.com,8339388877,454 Brian Wells,West Douglas,Virginia,21557,Eritrea,Smartphone,Electronics,4,424.10 USD,"1,696.40 USD",2025-03-06
ORD-100909,Ashley George,jingram@miller.com,(483)375-3566,154 Schultz Lakes,South Thomas,North Dakota,31572,Kazakhstan,Headphones,Electronics,1,234.07 USD,234.07 USD,2025-04-05
ORD-100910,Colin White,jamespruitt@jones.com,(857)875-8766,75629 Derek Rapids Suite 740,Collinsfort,Minnesota,76529,Australia,Shampoo,Beauty,4,69.63 USD,278.52 USD,2025-04-26
ORD-100911,Roberta Flores,nicolemurillo@yahoo.com,(672)151-3186x82778,07304 Cynthia Place Suite 153,East Sara,South Dakota,65056,Nauru,Comics,Books,3,341.74 USD,"1,025.22 USD",2025-02-01
ORD-100912,Dustin Thompson,hudsonchristina@gmail.com,+1-692-813-9474x5788,217 Patel Prairie,Port Danielle,Georgia,96143,Angola,Lipstick,Beauty,4,408.25 USD,"1,633.00 USD",2025-01-31
ORD-100913,Brandi Jones,henrydaniel@edwards.info,162-973-0422x73180,9141 Amy Burgs Suite 883,Morrisonmouth,New Mexico,90226,Costa Rica,Laptop,Electronics,1,352.14 USD,352.14 USD,2025-05-04
ORD-100914,Cathy Hudson,qblair@yahoo.com,(899)543-8520x152,5317 Jefferson Forges Suite 566,West Dianeville,Oregon,50227,Guinea,T-shirt,Clothing,4,271.47 USD,"1,085.88 USD",2025-02-23
ORD-100915,Gregory Wilson,mariaboyd@hayes.info,(656)781-0410x981,58039 Mendoza Garden,Matthewsville,Georgia,47790,Switzerland,T-shirt,Clothing,1,327.57 USD,327.57 USD,2025-01-25
ORD-100916,Michael Horne,jamiesanders@jimenez-owen.biz,+1-263-468-6265x1702,538 Matthew Ridges Apt. 775,Darrenport,North Dakota,90100,Western Sahara,Vacuum Cleaner,Home,2,54.93 USD,109.86 USD,2025-04-10
ORD-100917,Bruce Love,dgonzalez@hotmail.com,585-436-1597,79663 Mayo Flat Suite 257,Tiffanyhaven,Texas,40343,Albania,Sneakers,Clothing,4,225.51 USD,902.04 USD,2025-04-24
ORD-100918,Barry Powell,martin38@hotmail.com,531-317-1184,9929 Vincent Wells Apt. 255,New Michaelberg,Kentucky,51639,Kazakhstan,Jeans,Clothing,3,94.89 USD,284.67 USD,2025-02-26
ORD-100919,Jennifer Fischer,millerkelly@hotmail.com,+1-087-528-0957x70527,23431 Adams Centers Suite 490,Port Crystal,South Dakota,18637,Congo,Comics,Books,3,331.55 USD,994.65 USD,2025-01-31
ORD-100920,Megan Mendoza,lgutierrez@schultz-brown.info,547-902-7980,312 Lee Ford,East Johnbury,Illinois,87422,Wallis and Futuna,Jacket,Clothing,4,480.27 USD,"1,921.08 USD",2025-02-24
ORD-100921,Robert Smith,wgarner@hotmail.com,8766907233,13291 Mendez Locks Suite 005,East Karenport,New York,31764,Austria,T-shirt,Clothing,1,26.76 USD,26.76 USD,2025-04-20
ORD-100922,Rhonda Weber,michael77@lopez-ray.com,+1-137-166-0991,03210 Rojas Lodge,East Marciaberg,Minnesota,61051,Japan,Blender,Home,2,480.23 USD,960.46 USD,2025-02-16
ORD-100923,Daniel Miller,julie77@caldwell-hartman.com,(026)392-3357,9045 Hart Circles,Mooreton,Wyoming,88855,Egypt,Comics,Books,5,327.18 USD,"1,635.90 USD",2025-04-04
ORD-100924,Jonathan Gibbs,garciakevin@brown.net,568.670.9162,154 Conrad Glens Apt. 607,Robertsberg,Oregon,8543,Barbados,Non-fiction,Books,3,53.83 USD,161.49 USD,2025-01-08
ORD-100925,Rachel Pearson MD,barnettjamie@hotmail.com,(035)359-3244x579,3819 Scott Union Apt. 933,Kristiberg,Colorado,31575,Saudi Arabia,Microwave,Home,2,129.85 USD,259.70 USD,2025-05-08
ORD-100926,Margaret Fitzpatrick,kimberlywatson@garza.com,025-745-9603x7054,305 Anna Viaduct Suite 778,Desireemouth,Alaska,71425,Burundi,Jeans,Clothing,4,241.65 USD,966.60 USD,2025-03-20
ORD-100927,Jenna Beck,clairecoleman@turner.com,+1-166-799-0501x632,60753 Porter Corner,Christineshire,Delaware,26143,Nauru,Perfume,Beauty,3,409.35 USD,"1,228.05 USD",2025-04-11
ORD-100928,Joshua Cole,michele97@hotmail.com,(652)600-4960,40601 Wilson Crossroad,North Melvin,Kansas,84311,Iraq,Lipstick,Beauty,5,83.43 USD,417.15 USD,2025-01-11
ORD-100929,Jodi Ferguson,kfarley@yahoo.com,501-962-4706,3814 Ashley Parks,New Royton,Maine,98687,French Southern Territories,Perfume,Beauty,4,302.05 USD,"1,208.20 USD",2025-01-25
ORD-100930,Cynthia Church,dale83@hotmail.com,(584)679-9481x4540,7780 Jones Centers,North David,Kentucky,73641,Guernsey,Comics,Books,4,157.98 USD,631.92 USD,2025-03-04
ORD-100931,Charles Smith,michael69@simpson.com,+1-032-684-7708x97966,913 Melissa Stream Apt. 644,Carneyview,South Carolina,50408,Iraq,Smartwatch,Electronics,4,239.52 USD,958.08 USD,2025-04-11
ORD-100932,Brian Nichols,andrewssarah@case.org,2613927895,199 Beth Streets,Kaitlynbury,Nevada,64160,Nauru,Jeans,Clothing,5,371.77 USD,"1,858.85 USD",2025-03-06
ORD-100933,Norma Walton,bellamanda@gmail.com,741-893-5156,05408 Duncan Junction Apt. 327,Annaborough,New York,50433,Nigeria,Jacket,Clothing,1,63.23 USD,63.23 USD,2025-03-16
ORD-100934,Alan Benson,paul12@doyle.com,038-897-7844,778 Greene Mill Apt. 908,East Dannymouth,Missouri,21627,Kuwait,Sneakers,Clothing,2,467.45 USD,934.90 USD,2025-02-04
ORD-100935,Crystal Martinez,stephennewman@thompson-ballard.biz,618.067.0624x86355,9373 Hawkins Mountains Apt. 523,Port Jenniferhaven,Florida,33383,Mayotte,T-shirt,Clothing,1,378.72 USD,378.72 USD,2025-01-30
ORD-100936,Dr. Manuel Chen,jim41@sheppard.biz,+1-893-391-6134,6320 Rodgers Cape,Schaeferside,Texas,56713,San Marino,Jacket,Clothing,3,80.54 USD,241.62 USD,2025-03-27
ORD-100937,Dawn Moody,mathewdavidson@yahoo.com,242.782.9218,091 Smith Plain,West Timothyfurt,Ohio,42408,Uruguay,T-shirt,Clothing,1,430.05 USD,430.05 USD,2025-01-26
ORD-100938,James Soto,wdean@gmail.com,001-782-215-1739x048,7629 Li Manor Suite 529,North Robertton,Washington,78146,Jordan,Fiction,Books,5,266.88 USD,"1,334.40 USD",2025-01-19
ORD-100939,Shannon Velez,ronaldjohnson@hotmail.com,174073273,903 Scott Mews,North Kennethfort,West Virginia,76217,American Samoa,Sneakers,Clothing,3,238.82 USD,716.46 USD,2025-05-12
ORD-100940,Andrew Palmer,michaelwilson@gutierrez.com,+1-340-323-7458x91335,126 Kevin Dam,North Justinfurt,Alabama,65632,Ireland,Microwave,Home,2,170.78 USD,341.56 USD,2025-05-07
ORD-100941,Barry Knapp,jessicabrock@yahoo.com,+1-572-070-2301x804,5830 Katherine Manor Apt. 552,Spencerview,Utah,73298,Bouvet Island (Bouvetoya),Fiction,Books,3,265.84 USD,797.52 USD,2025-04-05
ORD-100942,Allen Reed,gporter@hotmail.com,443.269.2955x3531,7659 Hayes Loop Suite 293,Port Johnnyfort,Rhode Island,9425,Greece,Shampoo,Beauty,2,191.20 USD,382.40 USD,2025-01-22
ORD-100943,James Young,randyadkins@hotmail.com,(225)201-8867x240,407 Laura View,Cardenasfort,Wyoming,47314,Slovenia,Laptop,Electronics,2,130.39 USD,260.78 USD,2025-03-01
ORD-100944,Daniel Avila,browntravis@simmons.com,001-123-487-2843,2135 Curtis Forge Apt. 202,Maldonadoburgh,Indiana,14298,Guyana,Perfume,Beauty,4,390.86 USD,"1,563.44 USD",2025-02-25
ORD-100945,Sarah Harrison,jmiller@ward.com,(851)552-9384,54472 Randolph Row,West Steve,Wisconsin,33892,Martinique,Shampoo,Beauty,1,24.96 USD,24.96 USD,2025-03-25
ORD-100946,Cheryl Cox,elizabethmcconnell@yahoo.com,329-469-6834x30790,2362 Levy Mews,West Lisafurt,New Jersey,84294,Andorra,Air Purifier,Home,5,445.25 USD,"2,226.25 USD",2025-05-07
ORD-100947,Whitney Jordan,griffintravis@gmail.com,922-133-5656,27912 Richard Expressway Suite 424,Perryborough,Oregon,11076,United Arab Emirates,Headphones,Electronics,2,65.29 USD,130.58 USD,2025-02-07
ORD-100948,Jodi Coleman,xcarpenter@moody.biz,(227)679-1830x0486,0922 Sharp Canyon,North Ashley,Illinois,25942,Uzbekistan,T-shirt,Clothing,2,186.55 USD,373.10 USD,2025-04-18
ORD-100949,Melissa Jackson,kellersarah@moreno.com,723.701.9072,18419 Diana Club,Rochamouth,Oregon,6047,Mongolia,Vacuum Cleaner,Home,3,388.39 USD,"1,165.17 USD",2025-01-07
ORD-100950,Teresa Ford,dwood@gmail.com,(543)142-7467x0160,90570 Jordan Valley Apt. 078,North Johnchester,Indiana,7455,Mauritania,Vacuum Cleaner,Home,4,224.61 USD,898.44 USD,2025-04-07
ORD-100951,John Nelson,richard90@gmail.com,3503517604,8289 Russo Ferry,Timothyville,Alabama,38139,South Georgia and the South Sandwich Islands,Lipstick,Beauty,5,46.02 USD,230.10 USD,2025-02-13
ORD-100952,Sabrina Edwards,hardymegan@hotmail.com,269.322.9590x864,516 Shea Lane Suite 096,Lowemouth,Idaho,59182,Azerbaijan,Biography,Books,5,12.22 USD,61.10 USD,2025-04-19
ORD-100953,Melvin Garcia,davidanderson@bennett.com,809.321.1857,71162 Lopez Port Suite 695,Kathychester,Hawaii,52552,China,Comics,Books,4,389.91 USD,"1,559.64 USD",2025-03-21
ORD-100954,Steven Taylor,jtran@yahoo.com,(773)143-4073x8223,776 Wu Ranch,New Nicoletown,Colorado,52643,Cook Islands,Headphones,Electronics,3,254.37 USD,763.11 USD,2025-02-06
ORD-100955,Justin Barnes,jacob50@hotmail.com,366.981.0336x83127,24036 Lopez Mews Apt. 125,South Raymondborough,California,99149,Indonesia,Headphones,Electronics,4,289.40 USD,"1,157.60 USD",2025-04-30
ORD-100956,Annette Torres,mcclainmeghan@hotmail.com,001-203-067-6465x3203,0710 Theodore Roads Apt. 492,Port Justin,Colorado,11983,Algeria,Smartphone,Electronics,3,162.42 USD,487.26 USD,2025-01-27
ORD-100957,Kristen Rosales,julie56@baird.org,900-003-1366x965,52006 Hurst Via Suite 270,Janeborough,California,84613,Turkmenistan,Vacuum Cleaner,Home,1,116.59 USD,116.59 USD,2025-01-13
ORD-100958,David Jackson,ujackson@mckee-harding.com,(835)162-7240x1984,02346 Mary Prairie Suite 744,Vargastown,Florida,79694,Qatar,Smartphone,Electronics,5,225.52 USD,"1,127.60 USD",2025-01-04
ORD-100959,Alicia Skinner,mitchell00@gmail.com,001-061-372-4715x7696,23144 Cunningham Lights,Donnaburgh,Arkansas,67571,Grenada,Laptop,Electronics,3,101.25 USD,303.75 USD,2025-01-11
ORD-100960,Teresa Mccarthy,mark21@russell.com,001-216-824-1294x072,813 Melissa Groves,Johnberg,Nevada,35214,Vanuatu,Biography,Books,3,448.74 USD,"1,346.22 USD",2025-03-23
ORD-100961,Jillian Gomez,barrybryce@hotmail.com,(572)608-6270,35149 Michael Road Apt. 514,New Joseph,Delaware,27867,Holy See (Vatican City State),Comics,Books,5,137.76 USD,688.80 USD,2025-03-18
ORD-100962,Andrew Jackson,kmclean@gmail.com,001-699-352-2931,4665 Fisher Inlet,North Walter,Wisconsin,94020,India,Vacuum Cleaner,Home,4,497.00 USD,"1,988.00 USD",2025-01-15
ORD-100963,Eric Logan,danielstevens@gmail.com,+1-504-643-1319,132 Ortega Harbors Apt. 953,North Scott,California,83254,Iran,Smartphone,Electronics,3,452.60 USD,"1,357.80 USD",2025-03-19
ORD-100964,Antonio Hicks,richard52@townsend.com,(693)726-2060x1950,2514 Vargas Shores,Port Lynn,Wisconsin,85756,Germany,Jacket,Clothing,4,22.56 USD,90.24 USD,2025-02-23
ORD-100965,Jennifer Clark,pruittjeffrey@brown.com,4705664212,04405 Campbell Plaza Suite 354,Sandraberg,New Jersey,77273,Macedonia,Biography,Books,4,141.17 USD,564.68 USD,2025-03-01
ORD-100966,Jacob Mayo,mcraig@burns-bell.com,975.257.4173x196,1468 Gonzalez Square Suite 432,Haneystad,Hawaii,95348,Myanmar,Jeans,Clothing,5,386.66 USD,"1,933.30 USD",2025-02-23
ORD-100967,David Rivera,castillobrenda@hotmail.com,+1-434-408-0198x495,0299 Randall Walks,West Kaylastad,New York,28688,Namibia,Microwave,Home,5,352.98 USD,"1,764.90 USD",2025-03-15
ORD-100968,Richard Coleman,aevans@wilson.com,740-659-8095x2825,428 Douglas Extension,South Kimberlystad,North Dakota,30123,Spain,Vacuum Cleaner,Home,2,429.79 USD,859.58 USD,2025-01-04
ORD-100969,Patrick Palmer,ljimenez@thomas-salazar.org,983-673-6214,0392 Valencia Gardens,Crystalland,Tennessee,38411,Ireland,Biography,Books,5,374.12 USD,"1,870.60 USD",2025-02-02
ORD-100970,Douglas Walker,fjacobson@gmail.com,536-883-1269,2219 Heidi Square Suite 614,Joytown,Vermont,68148,Micronesia,Biography,Books,2,407.00 USD,814.00 USD,2025-04-24
ORD-100971,Charles Kim,jkim@morgan-padilla.com,+1-631-081-1009x997,68172 Cooper Radial Suite 901,North Joeborough,Nebraska,49933,Ghana,Shampoo,Beauty,2,486.17 USD,972.34 USD,2025-03-27
ORD-100972,Emma Mckinney,williamsjodi@stone.com,776.623.0919x60408,02736 Johnson Villages,Harrisontown,Georgia,33923,Macao,Smartphone,Electronics,5,158.62 USD,793.10 USD,2025-05-02
ORD-100973,Christopher Estrada,morriscynthia@yahoo.com,+1-500-151-9062x857,597 Laura Tunnel Suite 845,West Richardview,Louisiana,66924,Nepal,Face Cream,Beauty,4,363.62 USD,"1,454.48 USD",2025-03-18
ORD-100974,Isaac Blackburn,acostanichole@wu-barnett.info,1091640923,8415 Amanda Spurs,South Harold,Oklahoma,80245,Guadeloupe,Headphones,Electronics,3,323.37 USD,970.11 USD,2025-01-25
ORD-100975,Shannon Ramirez,riveralee@fuller.info,242-160-2518,58673 Mindy Park Apt. 660,Emmamouth,Delaware,51679,Armenia,Non-fiction,Books,1,119.63 USD,119.63 USD,2025-04-17
ORD-100976,Roberto Poole,pflores@gonzales.com,+1-286-303-5391x33630,484 Jackson Circle,Bergside,Colorado,89747,Syrian Arab Republic,Vacuum Cleaner,Home,5,326.46 USD,"1,632.30 USD",2025-02-13
ORD-100977,Miguel Rodriguez,natasha66@yahoo.com,(182)045-4932,1666 Kim Underpass,Lake Haley,Tennessee,25329,Holy See (Vatican City State),Smartwatch,Electronics,1,80.53 USD,80.53 USD,2025-04-30
ORD-100978,Veronica Callahan,cclements@mcdaniel.com,(808)673-9558x888,06199 Bruce Mountain,South Ambermouth,Mississippi,80689,Christmas Island,Comics,Books,2,425.74 USD,851.48 USD,2025-01-04
ORD-100979,Douglas Jones,rileycynthia@rodriguez-gibson.info,107-570-7120x74434,22991 Patricia Pike,Sharpside,Kansas,23993,Thailand,Jacket,Clothing,4,425.17 USD,"1,700.68 USD",2025-03-15
ORD-100980,Stephanie Hanson,lynchmichael@hotmail.com,618-667-4102x767,8339 Betty Mall,North Robert,New Mexico,54735,Chad,Laptop,Electronics,5,191.83 USD,959.15 USD,2025-04-05
ORD-100981,Kayla Matthews,karen74@leach-barton.com,(137)517-4967x46028,3517 Harris Pike,Brownshire,Wyoming,55297,Zambia,Comics,Books,4,282.45 USD,"1,129.80 USD",2025-01-17
ORD-100982,Erin Young,sherylcastillo@gmail.com,(705)648-0539,2188 Tucker Inlet,Kellychester,Virginia,56782,Latvia,Sneakers,Clothing,5,85.85 USD,429.25 USD,2025-02-01
ORD-100983,Alan Ross,jennifercobb@thompson-hester.com,+1-521-284-6324x38312,99746 Cortez Fields Apt. 861,South Gabriella,South Dakota,47235,Liechtenstein,Jacket,Clothing,1,236.18 USD,236.18 USD,2025-03-23
ORD-100984,Timothy Kennedy,robinsoneric@hotmail.com,070-172-0291,91818 Guerra Roads,Cliffordhaven,New Mexico,43222,British Virgin Islands,Blender,Home,5,237.77 USD,"1,188.85 USD",2025-01-04
ORD-100985,Michael Clark,taylor09@santana.com,911-563-1699x24527,0894 Elizabeth Path Suite 535,South Joshuaton,Georgia,46165,Norfolk Island,Jeans,Clothing,5,151.97 USD,759.85 USD,2025-02-13
ORD-100986,Christine Waller,christopherkim@bates.com,(555)813-1836x445,1863 Scott Gardens,Leeview,New Hampshire,38639,Sierra Leone,Smartwatch,Electronics,2,385.70 USD,771.40 USD,2025-02-09
ORD-100987,Amanda Lloyd,tyler31@hotmail.com,011-578-6624x29243,3956 Christina Knolls Apt. 509,Lake Johnburgh,Arkansas,83762,Wallis and Futuna,Comics,Books,2,423.30 USD,846.60 USD,2025-03-04
ORD-100988,Gina Murillo MD,thomas34@scott-gonzales.com,650-447-1615x544,136 Gibson Forks Suite 162,New Lisa,Maine,72928,Saint Kitts and Nevis,Fiction,Books,2,344.08 USD,688.16 USD,2025-01-19
ORD-100989,Traci Smith,jameshill@hotmail.com,+1-690-483-6110x0570,940 Gonzalez Knolls,Josephfort,New Mexico,1305,Georgia,Biography,Books,4,436.47 USD,"1,745.88 USD",2025-01-06
ORD-100990,Jeffrey King,kellyjames@conner.info,074-942-6622x81774,4222 Cook Points,Josephside,Alabama,68621,Barbados,Smartwatch,Electronics,5,56.91 USD,284.55 USD,2025-03-24
ORD-100991,Benjamin Evans,miguelrodriguez@yahoo.com,+1-989-270-6131x9379,605 Dawn Stravenue Apt. 386,Pricemouth,New Mexico,17365,Malawi,Blender,Home,1,180.12 USD,180.12 USD,2025-04-08
ORD-100992,Mrs. Kristi Madden,susan08@webb.info,949-184-5993x72078,685 Medina Creek,South Joseph,Rhode Island,8184,Montenegro,Non-fiction,Books,5,269.55 USD,"1,347.75 USD",2025-04-17
ORD-100993,Janet Li,amy32@glover.com,138-029-0736x83500,1285 Miller Well,Davisborough,North Dakota,31317,Micronesia,Microwave,Home,2,92.04 USD,184.08 USD,2025-01-06
ORD-100994,Keith Cox,velasquezpatrick@gonzales.com,+1-342-604-4798x12623,9757 Collins Freeway Apt. 376,West Alexandermouth,Pennsylvania,4193,Thailand,Vacuum Cleaner,Home,5,12.44 USD,62.20 USD,2025-02-14
ORD-100995,Rebecca Jimenez,dtaylor@hotmail.com,(162)066-0376,00474 Wilson Fields,Sharonbury,Delaware,17977,Micronesia,Air Purifier,Home,4,341.39 USD,"1,365.56 USD",2025-01-19
ORD-100996,Jamie Roberts,elizabeth90@moore-wright.com,(312)009-0717x9462,67893 Gonzalez Groves,Lake Kevin,Arkansas,97018,Christmas Island,Laptop,Electronics,4,100.65 USD,402.60 USD,2025-03-12
ORD-100997,Emily Clark,ericmcgee@brown-reeves.com,001-988-593-8471x836,49761 Christina Freeway,South Natasha,Vermont,12134,United Kingdom,Sneakers,Clothing,3,18.33 USD,54.99 USD,2025-03-29
ORD-100998,Robert Oliver,qmontgomery@dunn.com,+1-047-731-3255x91818,26499 Scott Plaza Suite 593,Edwardfort,Rhode Island,49740,Oman,Jacket,Clothing,4,374.71 USD,"1,498.84 USD",2025-01-26
ORD-100999,Alex Trevino,xthompson@hotmail.com,(372)897-4936,59606 Johnson Turnpike,East Eric,Arkansas,73404,Netherlands Antilles,Smartwatch,Electronics,5,306.37 USD,"1,531.85 USD",2025-02-24
ORD-101000,Frank Rivera,haydenshannon@strong.info,360-565-7980,03868 York Cove,Port Jasmineborough,Alaska,8905,Malta,Sneakers,Clothing,5,195.15 USD,975.75 USD,2025-01-30
ORD-101000,Frank Rivera,haydenshannon@strong.info,360-565-7980,03868 York Cove,Port Jasmineborough,Alaska,8905,Malta,Sneakers,Clothing,5,195.15 USD,975.75 USD,2025-01-30
ORD-101000,Frank Rivera,haydenshannon@strong.info,360-565-7980,03868 York Cove,Port Jasmineborough,Alaska,8905,Malta,Sneakers,Clothing,5,195.15 USD,975.75 USD,2025-01-30
ORD-101000,Frank Rivera,haydenshannon@strong.info,360-565-7980,03868 York Cove,Port Jasmineborough,Alaska,8905,Malta,Sneakers,Clothing,5,195.15 USD,975.75 USD,2025-01-30
